frame,sample_id,timestamp_s,gt_state,ego_speed_kph,tcp_speed_0_0p6_kph,tcp_speed_0p6_1p0_kph,tcp_speed_1p0_1p6_kph,tcp_speed_1p6_2p0_kph,filtered_mpc_entry_speed_kph,ade_m,fde_2s_m,gt_accel,pred_accel,gt_steer,pred_steer
134,134,69.089472037,AVOID,16.413883209228516,21.027771,23.590105,23.294952,22.123394,18.484959857694154,0.22576335072517395,0.09204065799713135,1.0,0.96727586,-0.0,0.023038626
135,135,69.589472037,AVOID,23.815217113494874,24.622969,22.699663,21.519215,20.942389,20.63326301005552,0.246565043926239,0.23266366124153137,1.0,0.68412554,-0.0,-0.17350513
136,136,70.089472037,DRIVE,25.77789373397827,23.262144,19.574844,19.485592,20.604233,21.553371921654495,0.27288466691970825,0.5811800956726074,0.0,0.059301496,-1.0,-0.7825048
137,137,70.589472037,DRIVE,23.381445980072023,19.536076,17.886631,20.380604,22.731281,20.847318273046977,0.44263124465942383,0.6758816838264465,0.0,0.08383131,-1.0,-0.7274834
138,138,71.089472037,DRIVE,17.862836122512817,17.995193,19.664612,21.438282,22.800882,19.849074595986398,0.8891491293907166,1.7475426197052002,0.0,0.0925771,-0.0,-0.71520424
139,139,71.589472037,DRIVE,22.779645824432375,24.32949,26.155869,29.0203,30.69785,21.41722048598735,0.5317531824111938,0.4691547751426697,1.0,0.6435318,-1.0,-0.3861367
140,140,72.089472037,DRIVE,20.77328052520752,21.197012,22.634281,22.723904,21.381613,21.340147831348933,2.1188621520996094,3.86820125579834,1.0,0.087693214,-0.0,-0.019297063
141,141,72.589472037,DRIVE,26.971621799468995,29.815523,31.781788,34.079414,35.509884,24.306529726088474,0.35005372762680054,0.7036183476448059,1.0,0.5964099,-0.0,0.010955453
142,142,73.089472037,DRIVE,32.014701747894286,34.85476,36.457233,38.626305,39.938286,27.998410715237537,1.4714561700820923,2.4722230434417725,0.0,0.6975962,-0.0,-0.0017595291
143,143,73.589472037,DRIVE,30.75522050857544,32.53156,33.680153,35.812653,36.63345,29.585013412658306,0.40602657198905945,0.5970432758331299,0.0,0.3499689,-0.0,0.019139051
144,144,74.089472037,DRIVE,30.648562145233154,32.912617,34.248135,36.428093,37.554398,30.749675241207633,0.148968905210495,0.1862616240978241,1.0,0.45559108,-0.0,-0.0012620091
145,145,74.589472037,DRIVE,35.30775489807129,37.653683,40.22492,43.55552,45.28508,33.16607785484404,1.836320400238037,3.512613296508789,0.0,0.7252976,-0.0,-0.0021810532
146,146,75.089472037,DRIVE,33.85382337570191,35.282852,36.11373,37.881096,38.67705,33.90694940020429,0.37501397728919983,0.9190609455108643,0.0,0.26514876,-0.0,-0.006179929
147,147,75.589472037,DRIVE,35.38308935165406,36.531948,37.143578,38.770596,39.376186,34.82569880797825,0.8181415796279907,1.6417533159255981,0.0,0.28481805,-0.0,-0.013343155
148,148,76.089472037,DRIVE,35.94842863082886,36.25425,36.235214,37.22525,36.84527,35.32569210970735,0.6710647344589233,1.1397405862808228,0.0,0.20467901,-0.0,-0.01374197
149,149,76.589472037,DRIVE,35.31435699462891,36.32287,37.465347,39.61664,40.50248,35.67470352578975,1.1604163646697998,2.3062565326690674,0.0,0.20383859,-0.0,-0.034068346
150,150,77.089472037,DRIVE,34.70056028366089,35.01247,34.022465,33.661297,32.76604,35.4429217441254,0.4459373950958252,1.276341199874878,0.0,0.098703146,-0.0,-0.009344757
151,151,77.589472037,DRIVE,33.99373168945313,33.60645,32.685745,31.839226,30.0996,34.80015659522936,0.557709813117981,0.980208158493042,0.0,0.099007964,-0.0,-0.016753912
152,152,78.089472037,DRIVE,33.336872005462645,33.139015,31.914053,30.28738,28.40865,34.21875737314176,0.9024763107299805,1.408868432044983,0.0,0.0753119,-0.0,-0.0038047433
153,153,78.589472037,DRIVE,32.693067169189455,31.84131,28.422737,20.089212,10.134343,33.386651101441075,0.8924480676651001,1.1694157123565674,0.0,-0.08456761,-0.0,-0.003704965
154,154,79.089472037,DRIVE,32.306097793579106,31.116608,27.189533,17.739885,8.032099,32.592136032556574,0.8796083927154541,2.5584490299224854,0.0,0.017582178,-0.0,0.0012362003
155,155,79.589472037,DRIVE,31.61599588394165,28.393288,19.183437,4.5482197,1.7828484,31.122539168460968,3.0253515243530273,7.294032096862793,0.0,-0.17918545,-0.0,0.004447341
