frame,sample_id,timestamp_s,gt_state,ego_speed_kph,tcp_speed_0_0p6_kph,tcp_speed_0p6_1p0_kph,tcp_speed_1p0_1p6_kph,tcp_speed_1p6_2p0_kph,filtered_mpc_entry_speed_kph,ade_m,fde_2s_m,gt_accel,pred_accel,gt_steer,pred_steer
278,278,141.080551679,DRIVE,48.57596054077148,48.188244,48.377647,49.319843,49.079567,48.51773678518139,0.12428168952465057,0.09735686331987381,0.037153658,0.13231874,0.012898685,0.002399683
279,279,141.580551679,DRIVE,48.52336006164551,48.331577,48.44789,49.40728,48.668823,48.45258190032762,0.14571121335029602,0.25023138523101807,0.03951878,0.12240386,0.0067494595,-0.010019958
280,280,142.080551679,DRIVE,48.5158052444458,48.28975,48.38985,48.86597,47.854477,48.3955905696551,0.16571128368377686,0.4609648585319519,0.039689664,0.024224758,0.005739625,-0.0020747185
281,281,142.580551679,DRIVE,48.55273990631104,48.43521,48.03865,47.445396,46.102676,48.40945805087884,0.14269012212753296,0.13727082312107086,0.03876917,-0.014021516,0.0013494432,-0.0364756
282,282,143.080551679,DRIVE,48.6252857208252,48.2777,47.64101,46.27196,44.65484,48.36334234748164,0.12621699273586273,0.15939907729625702,0.029079903,-0.021408617,-0.020787455,-0.04709965
283,283,143.580551679,DRIVE,48.190263175964354,47.56177,46.95691,46.104164,45.513214,48.08279251335086,0.24996136128902435,0.38514459133148193,-0.0066080294,0.034558773,-0.062528685,-0.077127576
284,284,144.080551679,DRIVE,46.771852684021,46.333206,45.911686,46.625164,46.232273,47.470437963115316,0.5332682132720947,0.5600898265838623,-0.079326995,0.02250123,-0.08408029,-0.059497595
285,285,144.580551679,DRIVE,45.663596534729,45.698048,46.48662,47.48815,47.676464,46.85010121578936,0.321896493434906,0.5555796027183533,0.116867885,0.15602732,-0.03849878,-0.010176241
286,286,145.080551679,DRIVE,46.09228992462158,46.271065,47.491497,46.43632,46.866993,46.64743912324038,0.19414111971855164,0.41118359565734863,0.11193958,0.086214066,0.02514102,0.024280548
287,287,145.580551679,DRIVE,46.35124454498291,46.18237,47.627037,47.42514,47.81964,46.484664661368456,0.2403365969657898,0.4309638440608978,0.10094464,0.06706023,0.07853474,0.010715842
288,288,146.080551679,DRIVE,46.5602611541748,46.903137,47.074944,46.722034,46.393566,46.63113018586484,0.1367112547159195,0.10558149963617325,0.095035546,0.0578655,0.040732153,-0.0013085604
289,289,146.580551679,DRIVE,46.82116756439209,47.33875,47.56744,46.37409,45.17009,46.878796746971815,0.2023347020149231,0.2798842191696167,0.087620616,0.088012934,-0.024267724,-0.023984551
290,290,147.080551679,DRIVE,46.92786712646485,47.087204,47.02375,46.672165,46.798798,46.951740212954775,0.08459319919347763,0.13001945614814758,0.083414406,0.0071731806,-0.079237856,-0.08919197
291,291,147.580551679,DRIVE,46.94179744720459,47.098774,47.267155,47.008545,47.325485,47.003202957726025,0.208705872297287,0.4303306043148041,0.08176194,0.014542103,-0.07807157,-0.07398927
292,292,148.080551679,DRIVE,46.98324337005615,46.944336,47.062893,46.788673,47.063442,46.98259963416132,0.15463340282440186,0.29833558201789856,0.080674805,0.060189605,-0.05798482,-0.040540516
293,293,148.580551679,DRIVE,47.050361251831056,46.66385,46.63717,45.472385,44.287743,46.871036735624045,0.11296677589416504,0.19133643805980682,0.07918722,0.04304707,-0.030613985,-0.00407058
294,294,149.080551679,DRIVE,47.08254261016846,46.71869,46.256203,44.397377,43.01804,46.81771568342296,0.23032402992248535,0.44569048285484314,0.025918575,0.058502436,-0.03775046,-0.021176457
295,295,149.580551679,DRIVE,46.574000930786134,45.790962,44.20579,42.58699,41.182304,46.45835263853035,0.10205903649330139,0.08702690899372101,-0.0048424476,0.04156494,-0.05050514,-0.034519613
296,296,150.080551679,DRIVE,45.06365032196045,43.812737,42.84458,41.618477,41.653748,45.53238766154742,0.12928330898284912,0.0853579118847847,-0.07785143,-0.034670413,-0.09326228,-0.06285709
297,297,150.580551679,DRIVE,42.69865264892578,41.871754,41.679012,41.396523,41.678177,44.25116670702609,0.1879911720752716,0.31696802377700806,0.0,0.0051032305,-0.10972335,-0.16804135
298,298,151.080551679,DRIVE,42.13370475769043,41.479816,42.06906,42.900204,43.63469,43.281193845406804,0.3821014165878296,0.6111001968383789,0.0,0.10501301,-0.09478521,-0.09433901
299,299,151.580551679,DRIVE,41.35922784805298,41.24187,41.96206,42.77135,43.444027,42.56743134161648,0.14047744870185852,0.22462917864322662,0.0531905,0.10907209,-0.07055361,-0.046983898
300,300,152.080551679,DRIVE,42.0786735534668,42.833736,43.78203,44.577553,44.81944,42.66063811893792,0.2489248365163803,0.41208821535110474,0.22464652,0.32698715,-0.023786603,-0.04383397
301,301,152.580551679,DRIVE,42.754917240142824,43.11883,43.72973,44.28256,44.440845,42.82100584939217,0.14414209127426147,0.2204180806875229,0.12715264,0.2594993,-0.025756042,-0.02462238
302,302,153.080551679,DRIVE,43.07879333496094,43.41186,43.825844,44.376637,44.31568,43.02780636710735,0.11333975195884705,0.11197304725646973,0.18925375,0.1746471,-0.040278293,-0.020434916
303,303,153.580551679,DRIVE,43.743066215515135,43.77047,44.215458,44.674812,44.627563,43.287739322640775,0.15632469952106476,0.26402348279953003,0.17182651,0.12385285,-0.033063997,-0.015374184
304,304,154.080551679,DRIVE,44.319240760803225,44.46347,44.73044,44.944668,44.805565,43.69924588793306,0.2729141116142273,0.6013199090957642,0.15494162,0.1019057,-0.051376082,-0.030559659
305,305,154.580551679,DRIVE,44.813883018493655,45.210663,45.44105,46.052383,46.33578,44.2282418217854,0.11500190198421478,0.13575293123722076,0.14150716,0.10917926,-0.023159968,-0.008618116
306,306,155.080551679,DRIVE,45.196722221374515,45.457092,45.60306,46.034454,45.853172,44.65833975099401,0.060045115649700165,0.04521653428673744,0.1293698,0.09586334,0.00047043656,-0.0005800724
307,307,155.580551679,DRIVE,45.54537162780762,45.97024,46.09228,46.500187,46.406975,45.11750618055333,0.07135823369026184,0.09508121758699417,0.11983559,0.12958741,0.0031351573,-0.00054347515
308,308,156.080551679,DRIVE,45.81408519744873,46.362865,46.33672,46.87504,46.96996,45.553382725245406,0.12356595695018768,0.1961272805929184,0.11174861,0.08061123,0.009630418,0.0013003349
309,309,156.580551679,DRIVE,46.06782817840576,46.297768,46.23442,46.746872,46.709885,45.81391837971639,0.034431807696819305,0.021841667592525482,0.10567936,0.09318614,0.008620148,-0.0019379854
310,310,157.080551679,DRIVE,46.27660274505615,46.56055,46.69664,46.664974,46.166996,46.07524048929613,0.09622932970523834,0.19551795721054077,0.10004026,0.10433197,-0.0006804639,-0.0016129017
311,311,157.580551679,DRIVE,46.50718688964844,46.572567,46.782814,47.00251,46.997192,46.24930556425831,0.09348845481872559,0.1786946803331375,0.09531342,0.114726186,-0.0075386153,-0.0028489828
312,312,158.080551679,DRIVE,46.731431579589845,46.878113,46.890053,47.185493,46.72091,46.46938809430696,0.046915531158447266,0.12084706872701645,0.08900035,0.11684263,-0.012671543,-0.0011280179
313,313,158.580551679,DRIVE,46.93018970489502,46.95519,47.009792,47.62722,47.400803,46.63941832422677,0.06998829543590546,0.04107105731964111,0.08214347,0.121516705,-0.0032270928,-0.0019406676
314,314,159.080551679,DRIVE,47.11051139831543,47.138638,47.427307,47.906265,47.53369,46.81414585178744,0.10544159263372421,0.2196849286556244,0.07766152,0.10243189,0.007860049,0.001178503
315,315,159.580551679,DRIVE,47.25400142669678,47.3213,47.63785,47.679985,47.392223,46.991650247997775,0.15396501123905182,0.3353206515312195,0.0733429,0.078808784,0.012623508,0.00025212765
316,316,160.080551679,DRIVE,47.37076892852783,47.53593,47.534176,47.633587,47.42201,47.1821491840257,0.07199549674987793,0.13297100365161896,0.069596,0.06839204,0.008551831,0.0022172928
317,317,160.580551679,DRIVE,47.45682277679443,47.692158,48.05843,47.794968,47.494675,47.36065244752198,0.15156680345535278,0.308310329914093,0.06695514,0.102939606,-0.0032562842,-0.015243888
318,318,161.080551679,DRIVE,47.51477909088135,47.958645,48.1785,47.576168,47.309032,47.56995006134827,0.2903997302055359,0.4580378234386444,0.06537407,0.10104215,-0.012831834,-0.010496438
319,319,161.580551679,DRIVE,47.588818359375004,47.403187,47.841022,47.298233,46.378532,47.511583052724276,0.33811336755752563,0.673176646232605,0.06385705,0.060413837,-0.009749906,-0.02092266
320,320,162.080551679,DRIVE,47.64344787597656,47.645275,47.098373,44.605827,42.50553,47.558376209459986,0.36340847611427307,0.5425928235054016,0.062524155,0.10582161,-0.016674614,-0.019364834
321,321,162.580551679,DRIVE,47.6073320388794,46.947697,45.979626,43.85046,42.396526,47.34463864320466,0.24926277995109558,0.3414442539215088,0.0,0.09602761,-0.032125898,-0.05815208
322,322,163.080551679,DRIVE,46.89413051605225,45.941883,44.904648,42.643124,42.450356,46.85367499967483,0.277657687664032,0.30440282821655273,0.0,0.0039008856,-0.078541994,-0.057777703
323,323,163.580551679,DRIVE,45.840030097961424,44.29515,43.21337,41.638535,41.65244,45.95819178171003,0.1844024509191513,0.19634276628494263,-0.036169816,-0.06887686,-0.114084564,-0.09338921
324,324,164.080551679,DRIVE,43.79118633270264,42.854343,42.79761,41.487247,41.8321,44.87184458609004,0.1677665114402771,0.19347988069057465,-0.05496898,-0.07341665,-0.1415751,-0.10800433
325,325,164.580551679,DRIVE,42.48468961715698,41.98436,42.123306,41.397633,41.863995,43.86122475686795,0.2714150547981262,0.44121357798576355,-0.0019700367,-0.03003794,-0.1298485,-0.09035635
326,326,165.080551679,DRIVE,42.03066930770874,41.83966,42.021957,41.732735,42.015606,43.15367798512213,0.19473274052143097,0.2034502625465393,0.13960066,0.07189429,-0.10089626,-0.0545851
327,327,165.580551679,DRIVE,42.30633773803711,42.528286,42.376976,41.260307,41.142384,42.93479064989359,0.12332272529602051,0.06262997537851334,0.1410346,0.08956146,-0.071807615,-0.03434682
328,328,166.080551679,DRIVE,42.56427268981934,41.870495,41.35803,40.135624,40.09693,42.56228765137371,0.10352081060409546,0.15007220208644867,0.062964536,0.0468632,-0.05087754,-0.048859894
329,329,166.580551679,DRIVE,41.977522945404054,41.225224,40.859188,39.97238,39.887726,42.09431561337704,0.21767407655715942,0.3334541618824005,0.0,0.029875755,-0.098668255,-0.05629307
330,330,167.080551679,DRIVE,40.7204930305481,40.305428,40.176033,39.958958,40.36523,41.46820519218262,0.39149701595306396,0.6332182288169861,-0.040646426,0.018493414,-0.119402364,-0.09118414
331,331,167.580551679,DRIVE,40.306620883941655,39.57289,39.82444,39.45591,39.73805,40.80484530729175,0.21238157153129578,0.2618982493877411,0.13194971,0.04879999,-0.11321435,-0.061139107
332,332,168.080551679,DRIVE,40.47394952774048,40.336754,40.462254,40.155212,39.528954,40.641013162050434,0.19583146274089813,0.3358405828475952,0.034657385,0.09962654,-0.06905482,-0.014608979
333,333,168.580551679,DRIVE,40.27517852783203,40.137604,39.604416,38.634354,37.422703,40.46482053882277,0.12091688811779022,0.17408780753612518,0.07551144,0.08406234,-0.062006347,-0.03007996
334,334,169.080551679,DRIVE,40.160120773315434,38.939728,38.005127,37.36568,37.132893,39.931038341384706,0.13041794300079346,0.1307869851589203,0.0,0.02526772,-0.08380566,-0.04701525
335,335,169.580551679,DRIVE,39.200167179107666,37.318024,36.900574,37.048794,37.123688,39.01648294344547,0.22169429063796997,0.21397587656974792,-0.035854924,0.019363284,-0.13131712,-0.12764293
336,336,170.080551679,DRIVE,37.22362203598023,36.46715,36.87737,37.390987,38.08813,38.12421725491436,0.13288980722427368,0.24861854314804077,0.0,0.04268217,-0.13817447,-0.08026379
337,337,170.580551679,DRIVE,37.01991233825684,36.958633,37.17822,37.463326,37.471455,37.71626384829321,0.13681891560554504,0.19675597548484802,0.03166986,0.0791713,-0.07107775,-0.052376926
338,338,171.080551679,DRIVE,36.707770156860356,36.9859,37.244205,37.25988,37.001686,37.4606374765798,0.15791572630405426,0.1801220327615738,0.13661838,0.12714136,-0.03762246,-0.04444307
339,339,171.580551679,DRIVE,37.41862335205078,37.925602,37.830154,36.828255,36.07597,37.62337477847804,0.20203790068626404,0.4086199104785919,0.15825665,0.19335914,-0.03343857,-0.036692023
340,340,172.080551679,DRIVE,37.78900766372681,37.83134,37.071323,35.876743,35.566353,37.69616328298216,0.15886133909225464,0.1336834579706192,0.056642503,0.040647984,-0.08479889,-0.06514323
341,341,172.580551679,DRIVE,37.394666290283205,37.264034,36.234715,35.24559,34.24421,37.5449185294157,0.2215908318758011,0.437995582818985,0.0,-0.04958421,-0.1206645,-0.100946486
342,342,173.080551679,DRIVE,36.15973691940308,35.737297,36.50912,36.770638,37.41048,36.91225074742831,0.2676318883895874,0.345601350069046,-0.033273846,0.0010843277,-0.18828975,-0.13454294
343,343,173.580551679,DRIVE,35.878097248077395,36.51713,37.22543,38.083504,38.93707,36.77395965178299,0.17293119430541992,0.35922566056251526,0.2223922,0.09229553,-0.11808797,-0.049594104
344,344,174.080551679,DRIVE,36.54398717880249,37.430794,37.96531,38.245632,38.616867,37.003851723945814,0.2253030240535736,0.30972936749458313,0.13281442,0.18053246,-0.056837596,-0.025859058
345,345,174.580551679,DRIVE,37.242959690094,38.209835,38.213947,37.922615,37.600098,37.42594575542196,0.17120566964149475,0.17844273149967194,0.19947512,0.22835183,-0.015549293,-0.025524616
346,346,175.080551679,DRIVE,37.807588291168216,38.191772,38.02112,38.83751,39.285725,37.69398510235239,0.1408444046974182,0.2722201347351074,0.106228285,0.11230564,-0.08263689,-0.05242157
347,347,175.580551679,DRIVE,38.48451433181763,38.29168,38.28181,39.337173,40.41324,37.90317810034253,0.24096670746803284,0.2921026051044464,0.260715,0.06723428,-0.10738604,-0.040241003
348,348,176.080551679,DRIVE,39.10889654159546,38.63709,37.953533,37.86342,37.7118,38.16004710372362,0.3332599699497223,0.2815200388431549,0.1656413,0.064563274,-0.081004634,-0.006682873
349,349,176.580551679,DRIVE,39.404698276519774,38.9115,38.251667,36.952633,35.74389,38.423055809681095,0.29811471700668335,0.4534848630428314,0.057314664,0.07357323,0.0035498491,0.007926822
350,350,177.080551679,DRIVE,38.97138547897339,36.989216,35.411118,32.459663,29.717049,37.92121182408324,0.7012652158737183,1.3074190616607666,0.0,-0.04845667,0.0631417,0.0155364275
351,351,177.580551679,DRIVE,37.89214096069336,36.47143,35.863808,34.133778,32.785007,37.41378945948833,0.22080957889556885,0.12880590558052063,-0.07352785,-0.02244234,0.021640476,-0.0024972558
352,352,178.080551679,DRIVE,35.66580276489258,34.634453,34.43665,33.672062,32.958466,36.44102216966351,0.12030363082885742,0.15940631926059723,-0.10622672,-0.0070030093,-0.033957474,-0.024449408
353,353,178.580551679,DRIVE,34.395790100097656,33.78206,33.587368,33.745342,33.49593,35.510385227847195,0.20998597145080566,0.5563161373138428,0.09720227,0.07387221,-0.035794765,-0.011363447
354,354,179.080551679,DRIVE,34.47519035339356,33.80462,33.68756,33.574177,33.6198,34.913367124022315,0.29958125948905945,0.5236560106277466,0.02077371,0.08565211,-0.010263598,-0.0014835596
355,355,179.580551679,DRIVE,33.949031066894534,33.611877,33.822315,34.220356,34.03603,34.4578458686211,0.39230355620384216,0.21859462559223175,-0.024953047,0.059438586,0.011262653,0.0034680367
356,356,180.080551679,DRIVE,33.12149019241333,33.284885,33.89398,35.25207,35.862488,34.04731024093428,0.33154475688934326,0.09953805059194565,0.20105933,0.16510904,0.012163534,-0.0008277893
357,357,180.580551679,DRIVE,34.17438039779663,35.76747,37.05827,38.53482,39.943768,34.649366482809675,0.25956201553344727,0.26833972334861755,0.43693694,0.34361053,0.0150206955,0.009324551
358,358,181.080551679,DRIVE,36.060159587860106,37.371265,38.195587,39.76688,40.786163,35.60203110780822,0.07814496755599976,0.15527349710464478,0.38658473,0.30960822,-0.004255011,-0.004701555
359,359,181.580551679,DRIVE,37.63516645431519,38.54414,39.391796,40.80143,41.63155,36.63176983936856,0.058729298412799835,0.1328405737876892,0.34282863,0.43243217,-0.004112256,0.0052387714
360,360,182.080551679,DRIVE,39.074531650543214,39.647038,40.136036,41.268433,42.05058,37.68711392326901,0.05242760479450226,0.05024974048137665,0.29939786,0.2556466,-0.0050851055,-0.008442998
361,361,182.580551679,DRIVE,40.133282375335696,40.742558,41.57274,42.763405,43.458534,38.75651918409702,0.08862263709306717,0.03468482941389084,0.2657672,0.23619354,-0.003510214,-0.0061707497
362,362,183.080551679,DRIVE,41.246631717681886,41.517128,42.233055,43.31648,44.298584,39.722732266415996,0.11614885181188583,0.094891756772995,0.23490164,0.17597008,0.002684451,-0.008207858
363,363,183.580551679,DRIVE,42.05762357711792,42.07754,41.882843,42.52334,42.613754,40.546916380732654,0.33874964714050293,0.42795759439468384,0.20843594,0.14169514,0.009599603,-0.0014330745
364,364,184.080551679,DRIVE,42.82544946670532,42.69642,42.52408,42.390396,42.25871,41.29924301533511,0.2862688899040222,0.20373249053955078,0.1385103,0.09471321,0.0033375402,-0.0055190325
365,365,184.580551679,DRIVE,43.12731256484985,42.665043,42.12563,40.789497,39.520885,41.77727363455889,0.15550285577774048,0.3786889612674713,0.035626102,0.028554797,-0.016166586,-0.0034621954
366,366,185.080551679,DRIVE,42.75174493789673,41.366573,39.813656,37.882774,35.300846,41.63352879630117,0.2792976200580597,0.4841127097606659,0.0,-0.063708186,-0.025519866,-0.0014044642
367,367,185.580551679,DRIVE,41.58612985610962,40.177723,33.966084,28.614172,23.057095,41.12399674341363,0.702489972114563,1.359548568725586,-0.078080826,-0.0770427,-0.010710417,0.01775515
